"Kam_num","Ind_spec","Length_1","Specificity1_1","Specificity2","Similarity","Big4","Big8","Audit_tenure","Audit_spec1","Gender","Auditor_tenure","Auditor_spec1","Partner","Ccp","Degree","Rep","Major","License","Roa","Bm","Quick","Leverage","Recvinv","Otherrec","Size","Growth","Loss","Age","Cfo","Audittype"
1,0,6.4345465,4.1743873,0.10433387,0.74435948,0,1,5,1,0,23,1,0,0,0,0,0,1,0.008545,0.832355,1.44802,0.38987,0.24066891,0.02374758,22.823172,0.16923831,0,6,-0.00813152,0
3,2,7.239215,4.5538769,0.06819813,0.75090342,0,1,7,1,0,8,0,0,0,1,0,0,1,-0.020967,1.36772,1.13424,0.611198,0.21850187,0.03445557,22.170309,0.22744827,1,6,0.00517092,1
2,1,7.4277388,5.4467374,0.13793103,0.75243993,0,1,4,1,0,5,1,0,0,1,1,0,1,0.128961,0.583625,2.77329,0.299088,0.15433726,0.04168012,21.995767,0.16034573,0,6,0.0266831,1
2,0,6.856462,4.4067192,0.08631579,0.75018333,0,0,6,0,1,10,0,0,0,0,0,1,1,0.156266,0.245137,5.24076,0.158423,0.24871001,0.01053542,20.755216,0.10497768,0,6,0.10032932,1
2,2,6.5352413,4.0430513,0.08272859,0.75017224,0,1,7,1,1,20,1,0,0,0,1,1,1,-0.036055,0.455976,2.19821,0.311591,0.49997787,0.00789921,20.098641,-0.0738575,1,6,-0.06850909,1
2,1,7.1284959,4.1431347,0.05052125,0.75333978,0,1,7,1,0,8,1,0,0,0,0,0,1,0.02715,0.829575,1.38744,0.30812,0.35529017,0.00374037,21.456364,0.2021954,0,6,-0.0096755,1
2,1,6.9411901,4.3944492,0.07833656,0.348,0,1,7,1,0,16,1,0,0,0,0,1,1,0.002389,2.50403,0.387352,0.557681,0.14874487,0.02089036,22.819189,-0.00494245,0,6,0.03846924,1
3,1,7.331715,4.7791235,0.07787958,0.25017778,0,1,6,1,1,2,0,0,0,1,0,0,1,0.035532,0.391214,8.4785,0.066215,0.08354755,0.00152255,20.608097,-0.06601467,0,6,0.050795,1
3,1,7.1074255,4.5849675,0.08026208,0.80782407,0,1,5,0,0,13,1,1,0,1,0,1,1,0.005785,1.27503,0.922983,0.407083,0.38444544,0.01963036,21.809958,0.08409571,0,6,0.00921389,1
2,0,6.9669671,4.574711,0.09142319,0.381,0,1,1,1,0,3,0,0,1,1,0,1,1,0.060423,1.51465,0.759602,0.527762,0.16719489,0.00931616,21.960642,-0.0755525,0,6,0.05943256,1
3,2,7.0766538,4.3567088,0.06587838,0.72155556,0,1,2,1,1,3,1,0,1,1,0,0,1,0.006085,1.35062,4.64442,0.374385,0.21933361,0.09428202,22.290159,-0.34656699,0,6,-0.03111204,1
1,1,6.3062753,3.2580965,0.04744526,0.7725,0,1,7,1,0,2,0,0,0,0,0,0,1,-0.024291,0.975896,0.522665,0.49019,0.33049835,0.0117147,21.755517,-0.03051757,1,6,0.0537965,1
2,1,6.8319536,4.7004804,0.11866235,0.76247251,0,1,7,1,1,7,1,0,0,0,0,0,1,0.014887,1.21475,0.809856,0.600923,0.48747356,0.00601079,22.008519,0.06876065,0,6,0.01151122,1
2,1,7.1204444,4.3040651,0.05982215,0.7459,0,0,1,0,0,14,0,1,0,0,0,1,1,0.051059,0.624979,1.65922,0.297957,0.28692461,0.00309027,21.371034,-0.03522264,0,6,0.09925757,1
3,2,7.4685133,4.6539604,0.05993151,0.49227778,0,1,7,1,0,11,1,0,1,1,0,1,1,-0.340778,0.923659,1.42116,0.43497,0.52712729,0.02361211,22.12239,0.30058649,1,6,-0.01105902,1
2,1,7.0975489,4.2904594,0.06038048,0.3645,0,0,3,0,0,23,1,0,0,0,0,1,1,0.034531,0.426957,0.739102,0.501971,0.32829384,0.04398159,20.780683,0.14557986,0,6,0.07142453,1
4,1,7.9251575,5.5093883,0.08929863,0.38975,0,1,7,0,0,12,1,0,0,1,0,1,1,-0.340778,0.409125,2.04924,0.277667,0.25642531,0.07860998,20.258523,-0.30810652,1,6,0.04601179,1
2,2,7.2896105,4.7957905,0.08259386,0.72833333,0,1,7,1,1,8,1,0,0,1,0,0,1,0.118416,0.200153,1.32606,0.291049,0.18259258,0.01240838,22.177169,0.36373093,0,6,0.12202536,1
2,1,7.2203738,4.4308168,0.06144843,0.792338,0,1,5,1,0,1,1,0,0,1,0,0,1,0.031891,0.345109,4.12537,0.319599,0.37443687,0.00934748,21.323778,0.23628035,0,6,0.00987103,1
2,1,6.9147309,4.7095302,0.1102284,0.76325,0,0,7,0,0,6,0,0,1,1,0,0,1,0.108662,0.660287,2.84152,0.229689,0.22900315,0.00607547,22.241458,0.2087997,0,6,0.09321781,1
2,1,7.1131421,4.4773368,0.07166124,0.75585,0,0,7,0,0,17,1,0,0,1,0,1,1,-0.257517,0.8059,1.05027,0.481041,0.52855473,0.04220091,21.501843,-0.01052981,1,6,0.06816597,1
2,0,7.3626453,4.9052748,0.0856599,0.79079526,0,1,7,1,1,10,0,0,0,1,0,0,1,-0.168035,0.917288,3.17466,0.17098,0.36066269,0.00212258,21.784312,0.03139067,1,6,0.05288642,1
2,2,6.7487595,4.634729,0.12075029,0.77646667,0,1,6,1,0,10,1,1,1,1,0,0,1,0.036227,0.540904,6.3449,0.111395,0.39445264,0.00751934,21.671082,0.11177536,0,6,-0.03381054,1
1,0,6.5102583,3.5835189,0.05357143,0.74995588,0,1,7,1,1,6,0,0,0,1,0,1,1,0.027581,0.744571,1.90435,0.324316,0.29169984,0.00632185,21.935252,0.16255918,0,6,-0.02878875,1
3,2,7.2936977,4.6634391,0.07205982,0.72544444,0,1,7,1,0,6,1,0,1,1,0,0,1,0.01652,2.32691,0.737473,0.712296,0.33723211,0.01262527,23.398866,-0.31517992,0,6,-0.1289049,1
2,1,7.002156,3.8286414,0.04185623,0.38858333,0,0,6,0,1,20,1,0,0,0,0,0,0,0.011784,0.767502,1.49329,0.420476,0.34489648,0.01996498,21.324182,-0.19305465,0,6,0.02349025,1
2,0,7.0166097,4.7621739,0.10493274,0.8055,1,0,4,0,1,1,1,0,1,1,0,0,1,0.204072,0.130807,11.9388,0.064367,0.12500459,0.00794603,20.779545,0.29868975,0,4,0.19515454,1
2,1,7.0282014,3.9702919,0.04698582,0.37833333,0,0,4,0,1,4,1,0,0,1,0,1,1,0.009935,1.13782,0.996326,0.425929,0.43236144,0.0161692,22.1489,0.27442206,0,4,0.04912381,1
3,2,7.3492308,4.9272537,0.08874598,0.76006667,0,0,6,0,0,17,1,0,0,1,0,1,1,-0.298933,0.581969,1.69867,0.312422,0.2254036,0.01643932,21.491089,-0.18566067,1,4,0.09701163,1
3,2,7.7186855,5.420535,0.10044444,0.75986667,0,1,6,1,0,10,1,0,1,1,1,1,1,0.051834,0.97784,4.79207,0.17706,0.20513398,0.00711734,21.687795,-0.10405215,0,4,0.08765207,1
2,0,7.1747243,4.7791235,0.09111792,0.42742727,0,1,6,1,1,8,0,0,1,1,1,1,1,0.025476,0.909685,2.01879,0.340895,0.11937398,0.03247209,22.199045,0.00065408,0,4,0.04426116,0
3,1,7.3231707,4.8202816,0.08184818,0.54066667,0,1,5,1,0,17,1,0,0,0,0,0,1,-0.340778,0.693321,3.49116,0.159983,0.09716185,0.04880508,21.675146,0.23537273,1,3,-0.0345056,1
2,1,7.5010821,4.7706846,0.06519337,0.73755357,0,1,3,0,0,16,0,0,0,1,0,1,1,0.109583,0.295752,3.02901,0.267682,0.43849364,0.01142282,21.633883,0.3834947,0,4,-0.01373036,1
4,2,7.5202346,4.6249728,0.05528455,0.73515556,0,1,6,0,0,7,0,0,0,0,0,0,1,-0.118149,0.924795,1.69705,0.333782,0.43331202,0.03043753,21.992433,-0.00268404,1,4,-0.029272,1
3,1,7.5186072,4.6249728,0.05537459,0.78019024,0,1,6,0,0,13,0,0,0,1,1,0,1,0.03815,1.08421,1.33365,0.513645,0.38731162,0.01277253,22.829603,0.21168305,0,4,0.0012455,1
1,1,6.2690963,3.6375862,0.0719697,0.70271429,0,1,6,1,0,1,0,0,0,1,0,0,1,0.115132,0.477272,4.78059,0.123666,0.24469884,0.00859179,20.378608,0.1341733,0,4,0.10366343,1
2,1,7.268223,4.7535902,0.08089261,0.41430797,0,1,6,1,0,6,1,0,0,1,0,0,1,0.05449,0.507186,1.64008,0.278208,0.25831647,0.00791272,21.964171,0.26013808,0,4,0.06124479,1
2,1,7.2399326,4.6151205,0.07245337,0.3645,0,0,3,0,0,0,0,0,0,1,0,0,1,0.026761,1.1083,1.31965,0.443064,0.42606498,0.02512377,21.69544,-0.27727595,0,3,-0.10538819,1
2,2,6.9246124,4.5325995,0.09144543,0.75030513,0,1,4,1,0,13,1,0,0,0,0,0,1,0.046278,1.41182,1.14759,0.355422,0.31199167,0.00666958,21.733997,0.27602017,0,4,-0.00798121,1
2,1,7.2240248,5.123964,0.12244898,0.82059583,0,1,4,1,1,0,0,0,0,1,0,0,1,0.048502,1.21975,1.02037,0.583318,0.28768158,0.01944683,23.204333,-0.36426332,0,4,0.03194113,1
2,1,7.101676,3.9702919,0.04365733,0.35355357,0,1,6,0,1,11,0,0,1,1,0,1,1,0.0565,0.391737,4.42473,0.116883,0.16822117,0.11416225,21.88951,0.19009146,0,4,-0.01527919,1
2,2,7.237059,4.6634391,0.07625899,0.74363434,0,1,6,1,0,1,1,0,0,1,0,0,1,0.03311,0.937709,1.24591,0.450353,0.06941794,0.00367962,21.611004,0.10324262,0,4,0.05282667,1
1,0,6.3332796,4.0430513,0.10124334,0.74435948,0,1,5,1,0,1,0,0,0,1,0,0,1,0.060116,0.522115,1.49005,0.300119,0.19136173,0.00353293,21.432398,0.2707296,0,4,0.06232353,1
2,1,7.1308988,4.2195077,0.0544,0.368,0,1,6,0,0,0,0,0,0,1,0,1,1,0.040699,0.309965,2.0194,0.304475,0.35580773,0.00994514,20.308887,0.06535706,0,4,0.05740822,1
2,1,7.1608459,4.3174881,0.05822981,0.77014735,0,1,6,1,1,4,0,0,0,0,1,1,1,0.031364,1.43246,1.09732,0.498722,0.30812324,0.00338201,22.292115,0.17935774,0,4,0.04247929,1
2,1,7.521318,4.9836066,0.0790471,0.4065,0,0,5,0,1,19,1,1,1,1,1,1,1,0.060067,0.583713,1.84979,0.340893,0.14290592,0.0194399,23.155729,0.47729098,0,4,0.05154446,1
2,1,6.7238324,4.0775374,0.07091346,0.7115,0,0,5,1,0,0,1,0,1,1,0,1,1,0.043409,0.701174,1.85187,0.372575,0.08971292,0.00041654,21.69365,1.112845,0,4,0.10655945,1
2,2,6.9603477,4.6051702,0.09487666,0.7645,0,0,3,0,1,2,1,0,0,1,0,0,1,0.014409,1.44051,1.2268,0.528925,0.35066056,0.02003325,21.695969,0.17320789,0,4,0.04447686,1
2,0,6.8596149,4.2341065,0.07240294,0.384,0,1,4,0,1,0,0,0,1,1,0,0,1,0.066603,0.477144,5.58054,0.124595,0.26833843,0.00439052,21.422706,-0.02834518,0,4,0.00405164,1
2,0,7.0066952,4.5325995,0.08423913,0.76833333,0,0,3,0,0,4,0,0,0,1,0,0,1,0.040822,0.907736,1.77528,0.232375,0.15359813,0.0042769,21.113442,0.08792505,0,4,0.03953991,1
3,2,7.548556,5.0304379,0.08061117,0.499,0,1,5,0,1,3,0,0,0,1,0,0,1,0.03063,2.08808,0.574513,0.747079,0.15039334,0.02310051,23.040253,0.52444617,0,4,-0.00601664,1
3,1,7.374629,4.7095302,0.06959248,0.76263833,0,1,5,1,1,1,0,0,0,1,0,1,1,0.111188,0.423114,1.34584,0.398828,0.44368352,0.00339858,21.472509,0.28392716,0,4,0.10994459,1
2,1,7.2541778,5.062595,0.11173975,0.8094305,0,1,5,1,1,10,1,0,1,1,1,1,1,0.021755,1.65139,1.27821,0.572141,0.20103869,0.00585463,22.515275,-0.16991671,0,4,0.00184085,1
2,1,7.1098795,4.1743873,0.05310458,0.4295,0,0,3,0,0,3,1,0,0,1,0,0,1,0.115656,0.324943,2.14248,0.242058,0.21143957,0.00043928,21.057667,0.3241231,0,4,0.06793869,1
2,1,7.1308988,4.5849675,0.0784,0.75297412,0,1,5,1,1,1,0,0,1,1,0,1,1,0.120647,0.606521,1.71967,0.214494,0.21416721,0.00631691,21.410861,0.07575043,0,4,0.11881,1
2,1,7.3178762,4.9487599,0.09356337,0.8094305,0,1,5,1,0,8,1,0,1,1,0,0,1,-0.121126,0.618825,1.88641,0.201051,0.25032692,0.01284788,21.060113,-0.25449761,1,4,-0.15255707,1
2,1,7.2130317,4.4886364,0.06558585,0.82496429,0,1,5,0,0,13,1,0,0,1,1,0,1,0.082625,0.520861,1.05926,0.358386,0.22287682,0.00255924,21.973075,0.76228295,0,4,0.05256179,1
1,0,6.487684,3.9512437,0.07914764,0.716,0,1,5,1,0,11,1,0,0,1,0,1,1,0.050642,0.300624,8.30514,0.146944,0.09687176,0.01000012,20.068915,0.07558446,0,4,-0.02797543,1
2,2,6.8221974,4.1271344,0.06753813,0.74125215,0,1,5,1,1,5,0,0,0,1,0,0,1,0.097407,0.258938,1.51727,0.357486,0.38594517,0.00239558,20.660274,0.23680016,0,4,0.13004367,1
2,1,7.138867,4.3820266,0.06349206,0.74683333,0,1,5,1,1,19,0,1,0,1,0,0,1,0.186727,0.283406,8.74876,0.064367,0.21395946,0.0003791,21.221794,0.57243642,0,4,0.15351732,1
2,2,6.8308742,4.5432948,0.10151188,0.73527707,0,1,5,1,1,10,0,0,0,0,0,0,1,0.00977,0.963229,0.601363,0.587422,0.55009174,0.0067396,21.127534,0.62213631,0,4,-0.00487925,1
2,2,7.2240248,4.4543473,0.06268222,0.76138562,0,1,5,1,0,2,0,0,0,1,0,0,1,0.095356,0.539344,2.45539,0.181081,0.21626795,0.01397771,21.213456,0.02020774,0,4,0.06389345,1
2,0,7.0783416,4.6249728,0.08600337,0.7701,0,1,5,1,0,11,0,0,0,1,0,1,1,-0.057964,1.53322,1.19696,0.520285,0.3760567,0.02154365,21.284352,0.06036355,1,4,0.1455359,1
2,1,7.0698741,4.1588831,0.05442177,0.77014735,0,1,5,1,1,3,0,0,0,0,0,0,1,0.161238,0.378043,7.61455,0.087156,0.30050349,0.00467839,21.34638,0.11508489,0,4,0.1373649,1
2,0,7.1754897,5.1474945,0.13159908,0.37497794,0,1,5,1,1,8,1,0,0,0,0,0,1,0.155959,0.287708,4.39799,0.172515,0.17496931,0.02205791,22.861799,0.19818229,0,4,0.18139202,1
2,1,6.926577,4.634729,0.10107949,0.7566,0,1,5,1,1,14,1,0,0,0,0,0,1,0.07424,0.882457,0.915546,0.551782,0.37385235,0.00243108,22.369571,1.0900446,0,4,0.114269,1
3,1,7.4283332,4.8520303,0.07605466,0.5675,0,1,3,0,0,3,1,0,0,0,0,0,1,0.005897,0.725706,1.37456,0.364493,0.39920413,0.00547066,21.888881,0.12929464,0,4,0.06757946,1
4,0,8.0281291,5.6383547,0.09165036,0.41311882,0,1,5,1,1,9,1,0,0,1,0,0,1,-0.340778,0.579297,3.82586,0.21118,0.42565863,0.05026278,21.459707,0.19045051,1,4,-0.0949202,1
2,1,6.7923444,4.3040651,0.08305275,0.35316667,0,0,5,0,1,7,0,0,1,1,0,1,1,0.033651,0.803319,1.2369,0.385132,0.44374615,0.00914539,21.031982,0.30048187,0,4,-0.01587472,1
2,1,7.3105502,4.9558271,0.09491979,0.4215,0,1,3,1,1,18,1,0,0,1,0,1,1,0.076587,0.330544,1.04387,0.531494,0.29358259,0.00628028,23.217411,2.0552244,0,3,-0.0311212,1
2,0,6.8090393,4.2046926,0.07395143,0.78916667,0,0,4,0,0,19,1,1,0,0,1,1,1,0.053133,0.378599,5.88205,0.144584,0.29797132,0.0083427,20.711273,0.04244765,0,3,0.02294405,1
2,2,7.3132204,5.0106353,0.1,0.83736296,0,1,5,1,0,3,1,0,0,1,0,0,1,0.068276,1.0073,0.647855,0.559178,0.44895147,0.0036999,21.692924,0.00331385,0,3,0.05830506,1
2,1,7.0175061,4.6249728,0.09139785,0.37,0,1,5,0,0,10,0,0,0,1,0,1,1,0.059574,0.379855,3.21902,0.140453,0.2178185,0.00064355,20.020261,-0.17994318,0,3,0.05288227,1
2,1,6.9304948,4.6051702,0.09775171,0.75671667,0,1,5,1,0,9,1,0,0,1,0,1,1,-0.340778,0.649938,1.91505,0.317208,0.25357778,0.0139999,20.93878,0.00972483,1,3,0.0181794,1
3,1,7.7292957,5.236442,0.0826737,0.8227803,0,1,5,1,0,3,0,0,0,1,0,0,1,0.058695,0.61805,1.61637,0.284895,0.42412609,0.02079163,21.512919,0.32800506,0,3,-0.03732135,1
2,1,6.7889717,4.1431347,0.07094595,0.72038095,0,1,5,1,0,6,1,0,0,0,0,1,1,0.048746,0.887194,1.88645,0.242998,0.27814051,0.00077346,21.127987,0.06470312,0,3,0.033953,1
2,2,7.4860526,4.9558271,0.07964105,0.762,0,1,4,0,0,3,0,0,1,1,0,0,1,0.035476,1.85061,0.928206,0.73653,0.28437618,0.01664996,22.598984,0.85491224,0,3,-0.00609895,1
2,1,7.1074255,4.7095302,0.09090909,0.85492381,0,1,4,1,1,3,1,0,1,1,0,0,1,0.065757,1.33366,1.17635,0.579097,0.36300703,0.00140705,22.647736,2.0552244,0,3,-0.07060908,1
3,1,7.1623975,4.6151205,0.07829457,0.48033333,0,0,4,0,0,10,1,0,0,0,0,0,1,0.02296,0.645693,1.21367,0.557854,0.39399616,0.00266557,21.49328,0.59404371,0,3,-0.01840751,1
2,1,7.8567068,4.7621739,0.04529617,0.7086,0,0,5,0,0,3,1,0,0,1,0,0,1,0.044624,1.08494,0.983581,0.478154,0.36936008,0.01176009,21.905462,0.46173883,0,3,-0.02468586,1
3,1,7.4570321,5.3844951,0.12586605,0.4689,0,1,4,1,0,11,0,0,0,1,0,0,1,-0.340778,0.920899,0.490577,0.885828,0.71442352,0.03329802,21.64443,-0.49392922,1,3,-0.03447557,0
2,1,7.0343879,4.7273878,0.09955947,0.79355,0,1,4,0,0,10,1,0,1,0,0,1,1,0.071177,0.938975,1.37198,0.387411,0.36444642,0.01005212,22.019366,0.76308841,0,3,0.01019352,1
3,2,7.4121603,4.7361984,0.06884058,0.75688889,0,1,4,1,1,4,1,0,0,1,0,0,1,0.04893,0.9567,1.90123,0.227823,0.37353787,0.0046627,21.476324,0.24139661,0,3,0.00675998,1
3,1,7.648263,5.2149358,0.0877444,0.7472252,0,1,4,1,1,12,0,0,0,1,1,1,1,-0.340778,1.13859,1.03641,0.494235,0.2694482,0.00144471,21.905445,-0.36494142,1,3,-0.03108852,1
2,1,6.8731638,4.6249728,0.10559006,0.7358073,0,1,4,1,0,20,1,1,0,1,0,0,1,0.013922,1.68757,0.582038,0.603916,0.20723151,0.00118502,24.487717,0.16936848,0,3,0.11296404,1
2,1,7.0630482,4.5538769,0.08133562,0.35283333,0,0,4,0,1,2,0,0,1,1,0,1,1,0.048049,0.902534,1.79998,0.159307,0.06138852,0.0030795,21.883528,0.37883422,0,3,0.06239319,1
2,1,7.0791844,5.0689042,0.13395114,0.80986687,0,1,5,1,1,7,1,0,1,1,0,0,1,0.04551,0.57681,1.49124,0.4257,0.3678331,0.01187752,21.072326,0.22478778,0,3,0.07238119,1
2,1,7.2633296,4.3307333,0.05325858,0.72923611,0,1,4,1,0,15,1,0,0,1,0,1,1,0.072708,1.53392,0.742346,0.572933,0.37118833,0.03440431,22.087186,1.0354852,0,3,0.02165541,1
2,1,6.9275579,4.4773368,0.08627451,0.4111,0,0,4,0,0,10,1,0,0,0,0,0,1,0.054118,1.10991,0.88822,0.531321,0.48819036,0.00788067,22.341225,0.22407176,0,3,0.02532748,1
3,1,7.3613754,4.4659081,0.05527319,0.76177892,0,1,4,1,1,8,1,0,0,1,0,0,1,0.054096,0.993341,0.922508,0.506234,0.36847169,0.03275919,22.248681,0.2131948,0,3,0.09110262,1
2,2,6.650279,4.0073332,0.07115136,0.75185556,0,1,4,0,0,1,0,0,1,1,0,0,1,0.055445,0.736775,2.10818,0.357579,0.46581299,0.02284075,21.35002,-0.12681975,0,3,-0.00586181,1
2,1,7.0884088,4.8598124,0.10767947,0.74,0,0,3,0,1,9,1,0,0,1,1,1,1,0.053801,0.647917,0.718418,0.386636,0.24910459,0.00883419,21.791264,0.35060596,0,3,0.10011271,1
3,1,7.3963353,4.9487599,0.08650307,0.76648182,0,1,4,1,0,4,1,0,0,1,0,0,1,-0.171938,1.19065,0.647086,0.522326,0.54066992,0.00521044,21.134417,-0.16518538,1,3,-0.0368404,1
3,2,7.2122945,4.8121844,0.09070796,0.75283477,0,1,4,1,1,2,1,0,0,1,0,1,1,0.0633,0.708321,8.76499,0.064367,0.35974414,0.00205269,21.331924,0.32427348,0,3,-0.07734476,1
3,1,7.0175061,4.6821312,0.09677419,0.49726667,0,0,4,0,1,16,0,0,0,0,1,1,1,0.041526,1.02826,1.04198,0.565654,0.44851464,0.0156581,22.099031,0.3608983,0,3,0.01372214,1
1,1,6.4488894,3.4011974,0.04746835,0.72946667,0,0,3,0,0,18,1,0,0,0,0,0,1,0.155442,0.351974,11.9388,0.066683,0.16232597,0.00241072,20.312333,0.02411178,0,3,0.16517885,1
1,0,5.926926,3.2958369,0.072,0.74533333,0,0,4,0,0,1,0,0,1,1,0,1,1,-0.160258,0.533814,3.96786,0.186632,0.36960805,0.00134543,21.161089,0.14333506,1,3,0.01938052,1
2,2,7.2654297,4.8520303,0.08951049,0.77498758,0,1,4,1,1,3,1,0,0,1,0,0,1,0.098208,0.38117,3.43509,0.176671,0.29292665,0.01185891,21.199489,0.34311833,0,3,0.08603156,1
2,0,7.0396603,4.2766661,0.06310254,0.75908861,0,1,4,1,1,2,0,0,1,1,0,0,1,0.004798,0.877345,1.58736,0.36041,0.37108266,0.01273672,21.551678,-0.2381706,0,3,0.03448865,1
3,1,7.4336665,5.1590553,0.10283688,0.49872222,0,1,4,0,1,2,0,0,0,1,0,0,1,0.088117,0.330219,0.918946,0.591444,0.37067181,0.00329923,22.854542,0.78696465,0,3,-0.00569335,1
2,1,7.1364832,4.6151205,0.08035004,0.74263679,0,1,4,1,1,5,1,0,0,1,0,0,1,0.071491,0.331152,1.58185,0.234055,0.21666216,0.01521665,21.847724,0.11911624,0,3,0.05512261,1
2,1,7.1428274,4.4886364,0.07035573,0.38093333,0,1,4,0,0,8,0,0,0,1,1,1,1,0.049436,0.459753,1.02329,0.262395,0.20454132,0.00606078,20.533836,0.31552206,0,3,0.0711682,1
2,1,7.1944369,4.6821312,0.08108108,0.37866848,0,1,3,1,1,2,0,0,1,1,0,0,1,0.087718,0.270802,5.71354,0.134056,0.54925842,0.00582173,20.575351,0.05915653,0,3,0.02981507,1
2,1,7.7328075,5.4026774,0.09728309,0.72654357,0,1,4,1,1,14,1,0,0,1,1,0,1,0.064267,0.490815,1.49084,0.415528,0.36102485,0.00453484,22.360804,0.315794,0,3,0.01524105,1
2,0,6.856462,4.9052748,0.14210526,0.79139242,0,1,4,1,0,6,1,0,0,1,0,0,1,0.04337,0.374814,5.60944,0.128051,0.19863458,0.00091205,21.633252,0.13634133,0,3,-0.02809596,1
2,1,7.4798641,4.9272537,0.0778781,0.76298133,0,1,4,1,0,9,1,0,1,1,0,0,1,0.070376,0.886205,1.15013,0.472835,0.09408322,0.0025714,23.275818,0.9517331,0,3,0.06228597,1
3,1,7.3957216,5.123964,0.10313076,0.50466667,0,0,4,0,0,5,1,0,0,1,0,0,1,-0.02247,0.704443,1.19377,0.338485,0.26257865,0.00182108,20.715411,-0.12192082,1,3,0.0686175,1
4,2,8.60959,6.6920837,0.14697301,0.5563999,0,1,4,1,1,8,1,0,0,1,0,0,1,-0.060763,0.628173,0.686164,0.7554,0.55612374,0.00660571,21.055961,0.59296943,1,3,0.10056881,0
2,1,6.8543545,4.2766661,0.07594937,0.75698157,0,1,4,1,1,15,1,0,0,1,1,1,1,0.105985,0.559297,1.6108,0.371228,0.48503455,0.00696553,22.239816,0.36311022,0,3,0.04255606,1
3,0,7.7664169,5.5645204,0.11059322,0.47766667,0,1,4,0,0,8,0,0,1,1,0,1,1,0.001202,1.80178,0.334339,0.820489,0.26503837,0.0333981,21.789555,0.35211673,0,3,0.00498231,1
3,2,7.3112184,4.9199809,0.09151637,0.77238889,0,0,3,0,0,10,0,0,0,1,0,0,1,0.046273,0.888972,1.33055,0.491062,0.27694928,0.00489989,21.593931,0.20608324,0,3,0.09965234,1
3,2,7.6236419,5.0814044,0.07869013,0.492,0,1,4,1,0,14,1,0,0,1,0,0,1,-0.132881,0.572785,1.57143,0.271969,0.37151173,0.01484493,21.206325,-0.05897984,1,3,-0.02005639,1
3,2,7.6586996,4.8828019,0.06229353,0.49227778,0,1,4,1,0,4,0,0,0,1,0,0,1,-0.288476,0.537634,1.54547,0.199208,0.02217402,0.00153927,21.746767,1.6275743,1,3,0.09723298,1
2,2,6.9966815,4.0253517,0.05123513,0.7656,0,0,4,0,0,11,1,0,0,1,0,1,1,0.055794,0.525838,4.19185,0.145142,0.1616621,0.00362644,20.932872,-0.03936399,0,3,0.06430029,1
3,2,7.3864708,4.6051702,0.06195787,0.72192252,0,1,4,1,1,10,0,0,0,1,0,0,1,0.037346,0.587971,0.896382,0.649625,0.51184181,0.03802132,21.041751,0.25278772,0,3,0.00291803,1
2,1,6.8297937,4.2484952,0.07567568,0.75896044,0,1,4,1,1,4,0,0,0,1,0,0,1,0.11185,0.35766,3.25431,0.258091,0.38340938,0.00276467,21.147301,0.42087444,0,3,0.0343918,1
3,3,7.2668273,4.8903491,0.09287709,0.58266667,0,0,4,0,1,23,0,0,1,1,0,0,1,-0.237196,1.02886,0.795093,0.393209,0.3160828,0.03307611,21.436869,-0.49392922,1,3,-0.12954096,1
2,1,6.8287121,4.0253517,0.06060606,0.79725758,0,1,3,0,0,8,0,0,0,0,0,1,1,0.059063,0.221042,11.2379,0.082133,0.16042933,0.01229673,21.602516,0.29705535,0,2,0.01060914,1
1,1,6.1398846,4.1271344,0.13362069,0.76233333,0,0,4,0,1,10,0,0,0,0,0,0,1,0.015765,0.906669,5.68649,0.154613,0.10185387,0.00764433,21.118764,-0.3573361,0,3,0.0055609,1
2,1,7.2612251,4.8283137,0.0877809,0.76920202,0,1,4,0,1,3,1,0,0,1,0,0,1,0.070484,0.599435,0.913997,0.448741,0.29407802,0.00581234,22.409342,0.35288844,0,3,0.09201755,1
2,2,6.9865665,4.1743873,0.06007394,0.75859524,0,1,3,0,0,5,0,0,0,1,0,0,1,0.010736,0.887336,0.739036,0.585383,0.42248343,0.00490511,22.266653,-0.04827611,0,3,-0.03886047,1
2,1,6.9226439,4.7004804,0.10837438,0.38064103,0,1,4,1,1,9,0,0,1,1,0,0,1,0.018553,0.617863,1.37567,0.471567,0.25337319,0.10891068,20.828874,0.30951451,0,3,-0.04571251,1
2,1,6.7592553,4.3040651,0.08584687,0.76467995,0,1,4,0,0,13,0,0,0,1,0,0,1,0.027236,0.392529,1.70829,0.288876,0.41043456,0.0087631,20.550853,0.14003103,0,3,0.00473105,1
2,1,7.0518556,4.6151205,0.08744589,0.75758333,0,1,4,0,0,4,0,0,0,0,0,1,1,0.051458,0.459719,5.13648,0.122416,0.32067096,0.00949971,20.509736,0.31770614,0,3,0.00961837,1
1,1,6.590301,3.8918203,0.06730769,0.74267692,0,1,4,1,1,1,0,0,0,1,0,0,1,0.115757,0.330881,3.98267,0.158435,0.16357658,0.00630818,20.632816,0.17548458,0,3,0.07429988,1
1,1,6.1717006,3.9512437,0.1085595,0.76046313,0,1,4,1,1,17,0,0,0,1,1,0,1,0.128772,0.30887,3.07048,0.200639,0.19468228,0.01840357,21.71335,0.44049043,0,3,0.09199807,1
